source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Ben Ray Luján,,2020-03-01 14:26:09,"I’m proud of the national security mission of New Mexico's labs and military bases, and grateful for the role they play in our region as employers, neighbors, and innovators.  I’ll fight for our labs and bases in the U.S. Senate — and hold them accountable when long-lasting effects from their work impact our communities.",32,26,5,1,,,,,10157387999247832,/story.php?story_fbid=10157387999247832&id=13063797831
Ben Ray Luján,,2020-02-29 20:54:29,"New Mexico’s public lands and open spaces are the crown jewels of our state. I’ve spent my career advocating to protect our environment, and I’m excited to take this fight to the Senate.",52,42,7,3,,,,6,10157385978147832,/story.php?story_fbid=10157385978147832&id=13063797831
Ben Ray Luján,,2020-02-29 16:07:32,"President Trump and his allies will remind us every day about how bad they are. When I stand up in front of New Mexicans, I want to talk about something different. I want to talk about what's important and what's at stake — and how our best days are still ahead of us. Many thanks to the Young Democrats of Valencia County for inviting me to join you today!",150,117,18,13,,1,1,29,10157385308037832,/story.php?story_fbid=10157385308037832&id=13063797831
Ben Ray Luján,,2020-02-29 13:42:38,"Great to spend the morning talking about grassroots organizing at the Educate-to-Activate conference in Socorro!  Together, we’re going to keep New Mexico blue and fight for the issues that matter most to our families.",78,60,7,11,,,,9,10157384982297832,/story.php?story_fbid=10157384982297832&id=13063797831
Ben Ray Luján,,2020-02-29 12:00:05,February 29 won't come around for another four years — so let's make this one count! My campaign still needs 998 contributions to hit our February goal. Will you pitch in $29 to end Mitch McConnell's Senate majority before the next leap year?,7,4,3,,,,,3,10157384725732832,/story.php?story_fbid=10157384725732832&id=13063797831
Ben Ray Luján,,2020-02-28 19:05:13,"My parents raised me to treat everyone with respect and dignity, and I’ve carried that lesson with me throughout my time in Congress. I’m proud to have earned the endorsement of the Human Rights Campaign — and I’m ready to take the fight for equality to the Senate.",89,69,11,9,,,,15,10157382621392832,/story.php?story_fbid=10157382621392832&id=13063797831
Ben Ray Luján,,2020-02-28 11:51:57,"Maine: Democrats +1 Arizona: Democrats +4 The latest polling shows that Democrats are ahead in key Senate races around the country. But to take back the Senate, we need to flip red seats AND keep New Mexico's seat blue. Pitch in before tomorrow's deadline:",73,54,10,9,,,,17,10157381716092832,/story.php?story_fbid=10157381716092832&id=13063797831
Ben Ray Luján,,2020-02-27 18:05:25,Everyone deserves a fair shot at the American Dream. I’m running for Senate to build an economy that works for all New Mexicans.,75,52,11,11,,,1,24,10157379702827832,/story.php?story_fbid=10157379702827832&id=13063797831
Ben Ray Luján,,2020-02-27 11:33:47,"In 2018, Democrats flipped more seats than anyone thought possible. Today, that energy is stronger than ever — and we're going to carry it into November, beat President Trump, and elect strong Democrats! Check out my interview with KOAT:",82,64,12,5,1,,,19,10157378769902832,/story.php?story_fbid=10157378769902832&id=13063797831
Ben Ray Luján,,2020-02-26 20:03:45,"We owe a debt of gratitude to the veterans who served and sacrificed to keep our country safe.  In the Senate, I’ll keep fighting to ensure the commitments made to New Mexico’s veterans, including securing the health care, support, and opportunities they earned.",52,44,,6,1,,1,4,10157377207387832,/story.php?story_fbid=10157377207387832&id=13063797831
Ben Ray Luján,,2020-02-26 19:57:45,"10 days from now, I'll be at the Democratic Party of New Mexico Convention to humbly ask Democrats from each of New Mexico's 33 counties for their support. Before then, I want you to know where I stand on the most important issues facing New Mexican families. Check back every day through March 5 to learn more about my platform and share your thoughts on how we can uplift our communities together.",98,84,9,4,,,1,12,10157377190997832,/story.php?story_fbid=10157377190997832&id=13063797831
Ben Ray Luján,,2020-02-26 18:16:01,My heart goes out to all those impacted by today’s shooting in Milwaukee. Americans must be able to go to work and school without worrying about the epidemic of gun violence that has plagued our country for too long. Praying tonight for the families and the community.,123,31,,2,1,70,19,14,10157376985057832,/story.php?story_fbid=10157376985057832&id=13063797831
Ben Ray Luján,,2020-02-26 14:12:03,"Under President Trump and Stephen Miller's public charge rule, immigrants who seek permanent legal status in the U.S. through a Green Card will be punished for following the rules. This is backwards policy driven by hatred and xenophobia — nothing else.",79,22,6,2,,4,45,12,10157376348637832,/story.php?story_fbid=10157376348637832&id=13063797831
Ben Ray Luján,,2020-02-25 20:00:56,Let me be very clear: The radical anti-woman agenda pushed by Senate Republicans is dangerous. Abortion care is health care — and I'll fight to protect reproductive freedoms in New Mexico and across the nation.,130,100,9,12,2,3,4,18,10157374435607832,/story.php?story_fbid=10157374435607832&id=13063797831
Ben Ray Luján,,2020-02-25 15:05:06,President Trump is behaving like a tyrant.,241,52,39,2,10,2,136,67,10157373700412832,/story.php?story_fbid=10157373700412832&id=13063797831
Ben Ray Luján,,2020-02-24 11:10:17,Your health care shouldn't depend on your zip code. I'm proud that my record in Congress reflects my long fight to improve health care in rural communities — and I'm ready to keep fighting in the Senate.,62,25,5,2,,28,2,13,10157370433362832,/story.php?story_fbid=10157370433362832&id=13063797831
Ben Ray Luján,,2020-02-23 20:46:46,☑️ Hidalgo ☑️ Bernalillo ☑️ Taos ☑️ Colfax ☑️ Grant ☑️ Luna ☑️ McKinley ☑️ Rio Arriba ☑️ Doña Ana  ☑️ San Miguel ☑️ Torrance  The last weekend of county conventions has finished with a campaign whirlwind through New Mexico! Good to see old and new friends across the state.,69,56,8,5,,,,4,10157368939322832,/story.php?story_fbid=10157368939322832&id=13063797831
Ben Ray Luján,,2020-02-23 17:45:05,"Yesterday, I had the honor to join the Democratic Party of New Mexico and the New Mexico Democratic Black Caucus for an important discussion about African-American political participation in New Mexico. Many thanks to Congressional Black Caucus Chair Karen Bass for making the trip!",65,55,3,7,,,,6,10157368505282832,/story.php?story_fbid=10157368505282832&id=13063797831
Ben Ray Luján,,2020-02-22 20:39:05,"Second stop of the day: Las Cruces! In 2018, unstoppable grassroots power in Doña Ana County helped elect my friend Xochitl Torres Small and bring strong new leadership to Southern New Mexico. I'm excited to see what these incredible Democrats accomplish in 2020!",184,144,11,28,,1,,14,10157366094867832,/story.php?story_fbid=10157366094867832&id=13063797831
Ben Ray Luján,,2020-02-22 20:33:50,Today was an action-packed day on the road! My first stop was the Bernalillo County Convention — the biggest in the state! Bernalillo County will play a key role in electing our next senator and keeping New Mexico blue. I was glad to see so many voters making their voices heard.,127,110,8,8,,1,,11,10157366081837832,/story.php?story_fbid=10157366081837832&id=13063797831
Ben Ray Luján,,2020-02-21 18:00:25,Rolling back mercury standards would endanger the future of millions of children. This is reckless and wrong.,71,13,5,,3,4,46,8,10157363068207832,/story.php?story_fbid=10157363068207832&id=13063797831
Ben Ray Luján,,2020-02-21 11:38:19,"REMINDER: Tickets are still available to join me tomorrow for a special event focused on African American political participation in New Mexico.  Our discussions will feature speakers including Congresswoman Deb Haaland, Secretary of State Maggie Toulouse Oliver, and Congresswoman and Chair of the Congressional Black Caucus Karen Bass. Don't miss out! Get your ticket now.",1,,1,,,,,,10157362177917832,/story.php?story_fbid=10157362177917832&id=13063797831
Ben Ray Luján,,2020-02-20 18:27:27,Team Luján had a great time joining Sierra County Democrats for yesterday's convention! I'm thankful to everyone who has attended a county convention in their community this year. Democrats are strongest when we show up and work together.,57,42,8,7,,,,10,10157360352272832,/story.php?story_fbid=10157360352272832&id=13063797831
"Ben Ray Luján,Democratic Party of New Mexico",Democratic Party of New Mexico,2020-02-20 10:38:16,"I'm honored to be a special guest at this exciting event alongside Congressmember Karen Bass! Reserve your ticket now and help us spread the word! ⤵️⤵️Tickets are still available for ""Vote, Influence, Represent"" this Saturday!  Join DPNM, the New Mexico Democratic Black Caucus, Ben Ray Luján, Deb Haaland for Congress, and our special guest, U.S. Congresswoman and Chair of the Congressional Black Caucus Karen Bass for an incredible day focused on how every New Mexican can be an active participant in our democracy and make sure that our voices are heard! https://secure.actblue.com/donate/voteinfluencerepresent",10,9,1,,,,,,10157359693947832,/story.php?story_fbid=10157359693947832&id=13063797831
Ben Ray Luján,,2020-02-20 11:41:47,"This Black History Month, New Mexicans celebrate legends like Clara Belle Williams, who defied segregation and bigotry to become the first African-American student to graduate from NMSU.",24,18,,6,,,,1,10157359364172832,/story.php?story_fbid=10157359364172832&id=13063797831
Ben Ray Luján,,2020-02-19 18:10:27,"Tonight, President Trump is holding a rally to campaign for Martha McSally — one of his best friends in the Senate. I'm proud to support Captain Mark Kelly — an American hero who is running to beat Sen. McSally and bring common-sense leadership back to Arizona. Chip in to help me raise $10,000 for Mark tonight to prove that Trumpian politics have no place in the Southwest ⬇️⬇️",83,54,16,12,,,1,12,10157357412532832,/story.php?story_fbid=10157357412532832&id=13063797831
Ben Ray Luján,,2020-02-19 12:35:44,Great turnout at the Mora County Convention! Team Luján was glad to see so much Democratic enthusiasm on display. Thanks to everyone who came and made their voices heard.,73,59,8,5,,1,,10,10157356539407832,/story.php?story_fbid=10157356539407832&id=13063797831
Ben Ray Luján,,2020-02-18 14:25:50,"President Trump's #BullyBudget budget would cut funding for the Children's Health Insurance Program, which provides affordable, high-quality care for children living on the edge of poverty. Explain this to me, President Trump: How can American be great if our children are sick?",139,68,6,1,3,19,42,30,10157353959407832,/story.php?story_fbid=10157353959407832&id=13063797831
Ben Ray Luján,,2020-02-18 11:52:56,"When women thrive, our communities are stronger. For more than 50 years, the National Organization for Women has been an outspoken champion for women's rights and social welfare. I'm proud to earn NOW's endorsement and I look forward to working closely with them in the Senate.",97,80,8,9,,,,12,10157353564742832,/story.php?story_fbid=10157353564742832&id=13063797831
Ben Ray Luján,,2020-02-17 20:06:12,William Barr has put his loyalty to President Trump above his responsibilities to the American people. It's time for him to go.,403,326,21,33,4,2,17,54,10157351981637832,/story.php?story_fbid=10157351981637832&id=13063797831
Ben Ray Luján,,2020-02-17 16:21:50,President Trump's attacks on NPR are a despicable part of his long-running war on the press. NPR is a trusted source of news in New Mexico and across the United States. I'm heartened to see our communities rallying behind the stations we know and love.,136,101,12,21,,,2,24,10157351396797832,/story.php?story_fbid=10157351396797832&id=13063797831
Ben Ray Luján,,2020-02-16 12:00:04,PFAS contamination presents a threat to our families and the environment. It's unacceptable that New Mexicans continue to find PFAS in our drinking water — and it's past time for the federal government to pay for cleanup and make this right.,29,12,,1,1,5,10,3,10157347994947832,/story.php?story_fbid=10157347994947832&id=13063797831
Ben Ray Luján,,2020-02-15 21:59:04,"‪My heart is full after seeing big crowds and incredible grassroots energy at conventions across the state today! ‪Thank you to my friends in Los Alamos, Santa Fe, and Sandoval counties for allowing my campaign to join you on this beautiful Saturday.‬",86,70,6,10,,,,3,10157346600257832,/story.php?story_fbid=10157346600257832&id=13063797831
Ben Ray Luján,,2020-02-15 11:39:37,"Over the last five years, e-cigarette manufacturers have reversed decades of progress against nicotine addiction. I'm proud to be part of Congressional efforts to combat the vaping crisis. Corporations that exploit our communities must be held accountable.",18,13,1,,,3,1,3,10157345302467832,/story.php?story_fbid=10157345302467832&id=13063797831
Ben Ray Luján,,2020-02-14 12:40:42,"Two years ago, 17 students and staff members at Marjory Stoneman Douglas High School were killed with a gun their murderer never should have had. The NRA wants you to think these tragedies are unavoidable. They aren't.",139,39,,1,1,92,6,13,10157342358077832,/story.php?story_fbid=10157342358077832&id=13063797831
Ben Ray Luján,,2020-02-14 11:51:08,,4,3,1,,,,,,1374061892773067,/events/1374061892773067?view=permalink&id=1374061899439733
Ben Ray Luján,,2020-02-13 18:14:55,"This week, Albuquerque is hosting hundreds of elite track-and-field athletes for the USA Track & Field Indoor Championships! #TBT to my (long ago) days as a cross-country athlete and good luck to the New Mexicans competing!",27,25,,1,1,,,,10157339972222832,/story.php?story_fbid=10157339972222832&id=13063797831
Ben Ray Luján,,2020-02-13 11:17:17,The Trump administration's war on the environment is destroying rare species and creating irreversible damage across the Western ecosystem. This needs to end. Are you registered to vote?,59,31,4,,2,6,16,8,10157338978772832,/story.php?story_fbid=10157338978772832&id=13063797831
Ben Ray Luján,,2020-02-12 16:54:39,"Last year, farm bankruptcies jumped 20%. China will easily weather President Trump's destructive trade war, but American farmers are bearing the brunt of his failed policies.",271,63,6,1,9,106,86,41,10157336840282832,/story.php?story_fbid=10157336840282832&id=13063797831
Ben Ray Luján,,2020-02-11 15:57:04,"As Mayor Keller and public safety officers in Albuquerque work to reduce violent crime and keep our communities safe, the Trump administration is holding law enforcement funding hostage to enforce a political agenda. The safety of New Mexicans should not be a political bargaining chip. I’m calling on William Barr and the Department of Justice to release funding to fight violent crime in Albuquerque — immediately and without conditions.",22,12,5,,,,5,11,10157333924817832,/story.php?story_fbid=10157333924817832&id=13063797831
Ben Ray Luján,,2020-02-11 11:17:55,"You can't make this up. Republican candidates in New Mexico are spending big money on TV ads saying they're ""running for Congress for one reason: to support President Trump."" Democrats are also running for one reason: to support the people of New Mexico.",295,134,20,6,11,10,114,81,10157333286242832,/story.php?story_fbid=10157333286242832&id=13063797831
Ben Ray Luján,,2020-02-10 11:26:45,"President Trump's foolish trade war will cost American families nearly $1,300 this year alone. FYI to the president: Trade wars with the world's second-largest economy are expensive — and hard to win.",123,36,12,1,2,16,56,24,10157330555007832,/story.php?story_fbid=10157330555007832&id=13063797831
Ben Ray Luján,,2020-02-09 21:06:35,"Convention season is in full swing! My campaign was thrilled to see so much enthusiasm from Democrats across the state this weekend! Thank you for a warm welcome in Curry, Roosevelt, Sandoval, Santa Fe, and Valencia counties!",54,48,2,4,,,,10,10157329003347832,/story.php?story_fbid=10157329003347832&id=13063797831
Ben Ray Luján,,2020-02-09 17:01:36,Lt. Col. Alexander Vindman is a brave and loyal patriot. President Trump's decision to fire him will have a chilling effect on truth-telling throughout our government.,268,115,15,4,1,40,93,51,10157328432012832,/story.php?story_fbid=10157328432012832&id=13063797831
Ben Ray Luján,,2020-02-08 21:46:44,"In 2018, hard-working Democrats in Valencia County played a pivotal role in electing Xochitl Torres Small and bringing new leadership to the second district. This year, the energy at the Democratic County Convention showed that Valencia is still fired up to keep New Mexico blue in 2020!",126,98,10,14,,2,2,12,10157326193317832,/story.php?story_fbid=10157326193317832&id=13063797831
Ben Ray Luján,,2020-02-08 13:09:25,Great morning for democracy in Sandoval County!  My team was glad to see dozens of Democrats showing up for the ward meeting in Corrales. See you next week at the County Convention!,64,59,2,2,1,,,10,10157325037042832,/story.php?story_fbid=10157325037042832&id=13063797831
Ben Ray Luján,,2020-02-07 18:42:47,"Over a 16-month period, American taxpayers paid nearly $500,000 to President Trump's companies. The president is using his office to profit from the American people.",293,54,10,1,16,21,191,55,10157322872027832,/story.php?story_fbid=10157322872027832&id=13063797831
Ben Ray Luján,,2020-02-07 11:43:47,My campaign was glad to join Xochitl for Congress at the Guadalupe County Democratic Party's pre-primary convention last weekend! Many thanks to the GCDP for a warm welcome in Santa Rosa! We're looking forward to seeing all of you at the state convention in March.,64,52,6,5,,1,,13,10157321873747832,/story.php?story_fbid=10157321873747832&id=13063797831
Ben Ray Luján,,2020-02-06 21:24:49,"Gun violence is always preventable. I'm proud to support common-sense measures to protect our communities from gun violence, including: ✅Removing weapons of war from the street ✅Passing red Flag laws to stop dangerous gun use ✅Creating common-sense federal background checks",78,57,3,9,,,9,23,10157320212642832,/story.php?story_fbid=10157320212642832&id=13063797831
Ben Ray Luján,,2020-02-06 16:26:40,Many thanks to everyone who turned out yesterday for our joint delegate training with Deb Haaland for Congress! Bernalillo County Democrats are fired up and ready to keep New Mexico blue in 2020 and beyond!,27,19,4,3,,,1,1,10157319503897832,/story.php?story_fbid=10157319503897832&id=13063797831
Ben Ray Luján,,2020-02-06 11:42:50,"This week is Gun Violence Survivors Week — a time to honor and hear the gun violence survivors in our communities.  Every year, thousands of lives in New Mexico are forever changed by gun violence. Read their stories from Everytown for Gun Safety:",14,8,,2,,4,,2,10157318868227832,/story.php?story_fbid=10157318868227832&id=13063797831
Ben Ray Luján,,2020-02-05 18:37:03,Team Luján is excited to welcome voters to our Albuquerque office tonight for delegate training! Registration will be open until training starts at 5:30 PM. Come join us!,12,7,1,4,,,,1,10157316975852832,/story.php?story_fbid=10157316975852832&id=13063797831
Ben Ray Luján,,2020-02-05 18:07:59,The American people will remember the cowardice that Senate Republicans showed today.,415,189,18,6,3,44,155,89,10157316915132832,/story.php?story_fbid=10157316915132832&id=13063797831
Ben Ray Luján,,2020-02-05 10:23:43,"Today would have been Trayvon Martin's 25th birthday. Trayvon dreamed of going to college. He dreamed of becoming a pilot. Instead, his life was brutally cut short in an unthinkable act of violence.",237,66,1,4,,156,10,28,10157315880232832,/story.php?story_fbid=10157315880232832&id=13063797831
Ben Ray Luján,,2020-02-05 00:20:54,"The State of the Union should be a moment to unify the nation. Instead, President Trump used his address to spew racism, fear-mongering, and bigotry.",266,149,11,6,,38,62,58,10157314769332832,/story.php?story_fbid=10157314769332832&id=13063797831
Ben Ray Luján,,2020-02-04 20:46:29,Tonight's State of the Union address is an important reminder that President Trump has put New Mexico on his battleground map for 2020. Want to help us fight back and keep New Mexico blue? Chip in:,82,54,15,11,,,2,31,10157314297482832,/story.php?story_fbid=10157314297482832&id=13063797831
Ben Ray Luján,,2020-02-04 16:32:11,"✅Four months of signature collection ✅Hundreds of volunteer shifts ✅Thousands of nominating signatures Today, my campaign filed to run for U.S. Senate! A BIG thank you to everyone who helped us qualify for the ballot and beat our signature collection goal!",47,40,3,3,,,1,3,10157313692052832,/story.php?story_fbid=10157313692052832&id=13063797831
Ben Ray Luján,,2020-02-04 11:38:07,ICYMI: Our campaign is hosting a joint delegate training tomorrow in Albuquerque with Deb Haaland for Congress — and you're invited! Join us to learn more about the delegate election process and prepare for upcoming ward elections and county conventions. RSVP ⬇️⬇️,18,12,1,4,,,1,3,10157312981572832,/story.php?story_fbid=10157312981572832&id=13063797831
Ben Ray Luján,,2020-02-03 19:51:33,I'm deeply troubled that the Trump administration has hired scores of immigration judges with no previous experience in immigration law.  Migrant families deserve due process from judges who understand their experiences and needs.,143,33,8,,4,18,80,17,10157311379447832,/story.php?story_fbid=10157311379447832&id=13063797831
Ben Ray Luján,,2020-02-03 16:42:59,My heart goes out to the Texas A&M University-Commerce community and all those impacted by today's shooting. Parents should be able to send their children off to school without fear of gun violence.,75,15,,,,47,13,14,10157311002747832,/story.php?story_fbid=10157311002747832&id=13063797831
Ben Ray Luján,,2020-02-02 13:43:18,Incredible work by Navajo Technical University! Our elections should be accessible to every citizen in the language that makes them most comfortable.,41,37,1,3,,,,2,10157307782087832,/story.php?story_fbid=10157307782087832&id=13063797831
Ben Ray Luján,,2020-02-01 18:44:09,"Happy Black History Month! Our country is stronger because of the contributions, courage, and patriotism of black Americans in New Mexico and across the nation.",43,37,3,3,,,,3,10157305647897832,/story.php?story_fbid=10157305647897832&id=13063797831
Ben Ray Luján,,2020-02-01 17:07:34,"Team Luján was excited to join Santa Fe Dems for ward elections across the county today! Next Wednesday, our team is holding a delegate training in Albuquerque for folks interested in learning more about upcoming ward elections and county conventions.  Sign up: https://www.mobilize.us/peopleforben/event/214600/",14,13,1,,,,,,10157305471117832,/story.php?story_fbid=10157305471117832&id=13063797831
Ben Ray Luján,,2020-01-31 22:00:38,"My campaign doesn't take a 💵 from corporate PACs. Instead, we count on small-dollar contributions from hard-working people to fund our outreach. Will you pitch in $5 before our first end-of-month fundraising deadline closes at midnight?",18,13,5,,,,,8,10157302817007832,/story.php?story_fbid=10157302817007832&id=13063797831
Ben Ray Luján,,2020-01-31 18:37:12,⚫ Separating families ⚫ Stranding refugees fleeing persecution ⚫ Damaging our own economic interests Trump's racist new travel ban will do many things. But it will not make us safer.,148,25,2,1,6,15,99,34,10157302661022832,/story.php?story_fbid=10157302661022832&id=13063797831
Ben Ray Luján,,2020-01-31 15:03:54,Republicans are now admitting that President Trump's behavior meets the standard for impeachment.  They just have no interest in doing the right thing.,357,84,14,1,25,6,227,109,10157302167542832,/story.php?story_fbid=10157302167542832&id=13063797831
Ben Ray Luján,,2020-01-31 12:05:37,REMINDER: Team Luján and Deb Haaland for Congress  are co-hosting a delegate training in Bernalillo County next Wednesday! Pre-register to meet other local Democrats and learn how to represent your community at upcoming pre-primary conventions:,25,20,4,1,,,,8,10157301717717832,/story.php?story_fbid=10157301717717832&id=13063797831
Ben Ray Luján,,2020-01-30 18:10:22,New Mexico is a must-win state for Democrats to take back the Senate and end Mitch McConnell's majority. My first end-of-month deadline of 2020 is less than 36 hours away. Chip in and help me keep NM blue:,25,19,3,3,,,,9,10157299270562832,/story.php?story_fbid=10157299270562832&id=13063797831
Ben Ray Luján,,2020-01-30 11:42:49,President Trump's cruel policies are forcing vulnerable families into unsafe and unsanitary conditions. I was honored to help a migrant family reach treatment in the US — but it shouldn't take this kind of pressure for our government to do the right thing.,71,49,8,1,,12,1,13,10157298190332832,/story.php?story_fbid=10157298190332832&id=13063797831
Ben Ray Luján,,2020-01-29 20:33:56,"Last week, Republicans announced a massive flood of 300 operatives to battleground states like mine. Now, I'm facing my first end-of-month fundraising deadline of 2020 — and I need your help to raise the funds to fight back. Chip in ⬇️⬇️",24,13,6,4,,1,,7,10157295671877832,/story.php?story_fbid=10157295671877832&id=13063797831
Ben Ray Luján,,2020-01-29 13:00:21,"Equal work deserves equal pay. Equal work deserves equal pay. Equal work deserves equal pay. Thanks to Lilly Ledbetter courage and persistence, the Lilly Ledbetter Fair Pay Act celebrates its 11th anniversary today.",17,15,,2,,,,5,10157294300737832,/story.php?story_fbid=10157294300737832&id=13063797831
Ben Ray Luján,,2020-01-28 20:35:13,"Even as insurance company profits soar, more Americans are finding that insurance plans won't cover the basic medications they need to stay healthy. That's wrong — and we need to fix it.",22,14,,,,7,1,2,10157291924232832,/story.php?story_fbid=10157291924232832&id=13063797831
Ben Ray Luján,,2020-01-28 16:19:55,"📣📣TRAINING ANNOUNCEMENT!📣📣 On Wednesday, February 5, Team Luján will be co-hosting a Bernalillo County delegate training with Deb Haaland for Congress.  Join us and learn how to represent your community as a delegate at pre-primary conventions. ⬇️⬇️",12,6,3,2,,,1,1,10157291291292832,/story.php?story_fbid=10157291291292832&id=13063797831
Ben Ray Luján,,2020-01-28 15:24:36,,5,5,,,,,,,242973006694588,/events/242973006694588?view=permalink&id=242973013361254
Ben Ray Luján,,2020-01-28 14:52:15,"The impeachment trial is a solemn moment for our country, not a time for gross political opportunism. Looking forward to flipping the Senate with leaders of integrity like my friend Theresa Greenfield next November.",53,32,12,1,2,2,4,8,10157290960707832,/story.php?story_fbid=10157290960707832&id=13063797831
Ben Ray Luján,,2020-01-27 23:09:48,"Today marks the third anniversary of President Trump's unconstitutional Muslim ban. This November, we have the opportunity to take our country back and stop the bigotry and hatred of the Trump administration. Share this if you're ready to fight — and win.",22,15,4,2,,,1,1,10157289347097832,/story.php?story_fbid=10157289347097832&id=13063797831
Ben Ray Luján,,2020-01-27 20:06:37,"On Holocaust Remembrance Day, we mourn the Jewish victims of Nazi terror and all others who perished at their hands. Preventing genocide is our shared responsibility. We must stand up to intolerance when we see it and never stay silent in the face of injustice and anti-Semitism.",63,50,,3,,10,,8,10157288974632832,/story.php?story_fbid=10157288974632832&id=13063797831
Ben Ray Luján,,2020-01-27 16:17:23,History will remember this as a mistake.,134,30,4,3,4,14,79,20,10157288446722832,/story.php?story_fbid=10157288446722832&id=13063797831
Ben Ray Luján,,2020-01-25 17:38:04,"There was so much enthusiasm at the Lea County pre-primary convention today! Members of Team Luján loved having the opportunity to discuss our people-powered campaign. @ Lea County, New Mexico",23,20,3,,,,,3,10157283121887832,/story.php?story_fbid=10157283121887832&id=13063797831
Ben Ray Luján,,2020-01-25 16:05:15,Thank you San Juan County! Team Luján was fired up to see so many Democrats turn out for today’s pre-primary convention.   Thank you for all the work that you do fighting for our communities!,72,65,4,3,,,,8,10157282828407832,/BenRayLujan/photos/a.399708167831/10157282828407832
Ben Ray Luján,,2020-01-25 14:50:14,‪Team Luján serving up red chile pancakes at the Belen Matanza!,99,94,2,2,1,,,8,10157282640707832,/story.php?story_fbid=10157282640707832&id=13063797831
