source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Jimmy Ausbrooks For U.S Senate,,2019-12-11 15:45:27,,1,1,,,,,,,110191770472436,/story.php?story_fbid=110191770472436&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-10 18:58:32,,,,,,,,,,109235920568021,/AusbrooksforSenate/photos/a.108333110658302/109235920568021
Jimmy Ausbrooks For U.S Senate,,2019-12-10 18:57:40,,,,,,,,,,109235580568055,/AusbrooksforSenate/photos/a.109235600568053/109235580568055
Jimmy Ausbrooks For U.S Senate,,2019-12-11 12:25:50,,1,1,,,,,,,110049143820032,/story.php?story_fbid=110049143820032&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-11 12:24:17,,1,1,,,,,,,110047920486821,/AusbrooksforSenate/photos/a.109235600568053/110047920486821
Jimmy Ausbrooks For U.S Senate,,2019-12-10 19:57:35,,1,,,,,1,,,109275147230765,/story.php?story_fbid=109275147230765&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-31 23:35:39,http://secure.actblue.com/donate/ausbrooks,,,,,,,,,122086932616253,/story.php?story_fbid=122086932616253&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-24 12:06:41,,,,,,,,,,118684602956486,/story.php?story_fbid=118684602956486&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-22 13:46:22,"On Thursday, Rep. Sam Johnson, a Republican from Texas and chair of the Social Security subcommittee, introduced legislation to significantly cut Social Security.  For most workers, the bill would cut Social Security benefits substantially.  As Michael Linden, associate director for tax and budget policy",,,,,,,,,117749133050033,/story.php?story_fbid=117749133050033&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-31 23:34:27,,1,1,,,,,,,122086482616298,/story.php?story_fbid=122086482616298&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-31 04:28:03,,3,1,,,,,2,,121730799318533,/story.php?story_fbid=121730799318533&id=108333070658306
"Jimmy Ausbrooks For U.S Senate,National Youth Rights Association",National Youth Rights Association,2019-12-30 11:04:58,,1,1,,,,,,,121667679324845,/story.php?story_fbid=121667679324845&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-30 23:17:33,,1,1,,,,,,,121649785993301,/story.php?story_fbid=121649785993301&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-25 10:05:26,,1,1,,,,,,,119127649578848,/story.php?story_fbid=119127649578848&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-23 13:59:26,"In keeping with my commitment of transparency and the season of giving I am asking for your contributions to the campaign. We need $5000 by the end of December. Will you make a contribution today? Your contribution of $5, $10,$20, $50, $100 or more would an investment in our future and help unseat Mitch McConnell and restore Kentucky’s interest with a US Senator with integrity, heart, and dignity. True leadership that puts our interest above special interest! Innovation, Living Wages, Healthcare and Affordable Prescriptions, Free Education, Women’s Rights, Equality, Common Sense Guy Laws, etc.... http://secure.actblue.com/donate/ausbrooks",1,1,,,,,,,118253556332924,/story.php?story_fbid=118253556332924&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-23 11:48:36,"Today, I visited the African American Heritage Centering Franklin, KY. I witnessed blessings as they helped feed their community. This organization has been helping families for a number of years and everyone entering their door is welcomed with a smile and encouragement. Each month they share the gift of food to so many families. As we gather with our families this holiday season let’s recognize those that don’t have and commit to providing a kindness to someone in 2020! I know my candidacy is about restoring integrity and leadership. With leadership comes responsibility and I’m committed to save programs that feed those in need. I commit to bringing living wages to hardworking individuals and provide affordable healthcare and prescriptions so that more families can be successful and have food on their tables all year long.Thank you African American Heritage Center for your kindness and wishing you all a blessed Christmas!",2,2,,,,,,,118220849669528,/story.php?story_fbid=118220849669528&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-19 16:14:42,,,,,,,,,,116380929853520,/story.php?story_fbid=116380929853520&id=108333070658306
"Jimmy Ausbrooks For U.S Senate,The Appalachian Populists",The Appalachian Populists,2019-12-18 16:10:12,,,,,,,,,,115858963239050,/story.php?story_fbid=115858963239050&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-20 20:54:51,"McConnell took 35 years to back the miners’ pension bill, and still no mention of the black lung fund. Make no mistake, McConnell is not a friend of Appalachia’s Workers",7,4,1,,,2,,9,116985209793092,/story.php?story_fbid=116985209793092&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-19 22:48:33,,1,,,,,1,,,116488109842802,/story.php?story_fbid=116488109842802&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-16 14:56:40,,2,1,,1,,,,,114761703348776,/story.php?story_fbid=114761703348776&id=108333070658306
"Jimmy Ausbrooks For U.S Senate,Jimmy Ausbrooks",Jimmy Ausbrooks,2019-12-11 14:52:33,Anyone who knows me knows my love of Teddy Bears. I hope you will buy one of these and help support my campaign for the Democratic Nomination for United States Senate. Your Vote is really your voice....it is time that the political machine of Washington and special interest stop silencing our voices. Follow us on Twitter @jimmy4congress,,,,,,,,,110155020476111,/story.php?story_fbid=110155020476111&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-11 12:40:01,,,,,,,,,,110059270485686,/AusbrooksforSenate/photos/a.108333110658302/110059270485686
Jimmy Ausbrooks For U.S Senate,,2019-12-15 16:02:55,,1,1,,,,,,,114238996734380,/story.php?story_fbid=114238996734380&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-11 15:45:27,,1,1,,,,,,,110191770472436,/story.php?story_fbid=110191770472436&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-10 18:58:32,,,,,,,,,,109235920568021,/AusbrooksforSenate/photos/a.108333110658302/109235920568021
Jimmy Ausbrooks For U.S Senate,,2019-12-10 18:57:40,,,,,,,,,,109235580568055,/AusbrooksforSenate/photos/a.109235600568053/109235580568055
Jimmy Ausbrooks For U.S Senate,,2019-12-11 12:25:50,,1,1,,,,,,,110049143820032,/story.php?story_fbid=110049143820032&id=108333070658306
Jimmy Ausbrooks For U.S Senate,,2019-12-11 12:24:17,,1,1,,,,,,,110047920486821,/AusbrooksforSenate/photos/a.109235600568053/110047920486821
Jimmy Ausbrooks For U.S Senate,,2019-12-10 19:57:35,,1,,,,,1,,,109275147230765,/story.php?story_fbid=109275147230765&id=108333070658306
