source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-03-04 11:49:34,,14,13,,,,1,,,1103701639979785,/story.php?story_fbid=1103701639979785&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-03-02 14:53:31,"Please share!! This is a free, petition signing event, in Douglas County for moving Oregons border. Must be a county resident.",9,5,,3,,,1,3,1102279973455285,/story.php?story_fbid=1102279973455285&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-03-02 13:45:36,Great article. Mentions Oregon Cap and Trade...,5,5,,,,,,,1102243033458979,/story.php?story_fbid=1102243033458979&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-29 11:09:36,,13,1,,,3,,9,1,1100625190287430,/story.php?story_fbid=1100625190287430&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon,Oregon Tea Party",Oregon Tea Party,2020-02-27 02:40:43,"These two Oregon Senators need replaced.  VOTE PAUL ROMERO for CONGRESS, US SENATE, and retire Jeff Merkley. Elect someone with your value system.  www.romero4oregon.com",32,11,,,1,,20,10,1100624843620798,/story.php?story_fbid=1100624843620798&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-28 19:38:42,Its fundraising Friday! Please donate to our campaign today. We're working hard to unseat Jeff Merkley and we can't do it without your help! www.romero4oregon.com,,,,,,,,1,1100127417003874,/story.php?story_fbid=1100127417003874&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-28 14:08:04,This is the soundtrack of the radio interview I did recently with Don Merrill at KBOO radio in Salem. https://kboo.fm/media/79071-paul-romero-interview,4,4,,,,,,1,1099959427020673,/story.php?story_fbid=1099959427020673&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-28 13:42:04,I'll be attending this event tomorrow. I'll have my petition for signatures as well. Come join us! 🇺🇸,1,,,1,,,,2,1099946017022014,/story.php?story_fbid=1099946017022014&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-29 11:07:51,,25,22,,3,,,,1,1100624083620874,/story.php?story_fbid=1100624083620874&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon,Debbie Dage",Debbie Dage,2020-02-27 18:04:43,And....it never stops 🤦‍♀️,26,,,,1,,25,12,1099278400422109,/story.php?story_fbid=1099278400422109&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-27 17:53:17,"Our Campaign Strategy Team suggested this back in June '19 and by December '19 we were CALLING IT.  Stand by Oregon, all indicators provide a path for a BIG RED WAVE to hit Oregon November 2020!!!  This article from our favorite Press Release Writer, the indomitable Diane Gruber!!!",23,11,,12,,,,1,1099273677089248,/story.php?story_fbid=1099273677089248&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-27 16:47:20,Yes!,25,17,,8,,,,2,1099245460425403,/story.php?story_fbid=1099245460425403&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-27 16:46:55,"For those that call our President a racist? ""Poor kids are as smart as white kids?"" Realizing his error, he backpedaled...This is not a slip of the tongue, it's a belief. Take a listen...",15,3,1,,1,1,9,2,1099245120425437,/story.php?story_fbid=1099245120425437&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-27 16:43:53,"And, there ya have it!",15,1,2,,,1,11,3,1099243620425587,/story.php?story_fbid=1099243620425587&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-27 16:43:28,Of course the gun killed these poor souls....,4,,,,,4,,,1099243347092281,/story.php?story_fbid=1099243347092281&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon,Tammy Hat",Tammy Hat,2020-02-27 16:42:28,This is interesting. Did they fly in via quarantined San Francisco and PDX 🤦‍♀️So on the same day while cap and trade was to be voted on. This one decided it would be a grand idea to bring in Chinese officials to discuss trade with Oregon.  Now where did these Chinese officials come from?  How did they get here?  Did they fly from San fransisco where they just issued a state of emergency for the coronavirus?  Is your Governor smart as they toured the entire capital?,18,1,,,3,1,13,1,1099242923758990,/story.php?story_fbid=1099242923758990&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-27 16:40:03,,10,8,,,1,,1,,1099241790425770,/story.php?story_fbid=1099241790425770&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-25 18:45:46,,32,27,,5,,,,2,1097785007238115,/story.php?story_fbid=1097785007238115&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-25 18:45:26,,3,1,,,2,,,,1097784753904807,/story.php?story_fbid=1097784753904807&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon,Daniel Bonham",Daniel Bonham,2020-02-25 14:42:43,"The table is tilted, the cards have been marked, and the dice are loaded. Since day one, Cap and trade has been rigged to achieve a politically motivated outcome. Republicans have repeatedly come to the table but Democrats have rejected any attempt to have rural concerns addressed. They have said no to every Republican amendment, they have - without a clear explanation - refused to send the measure before voters, and have chosen to advance cap-and-trade without a complete fiscal and revenue analyses. Yesterday, lacking the votes to advance SB 1530 out of committee, they again changed the rules to deploy a rarely used procedural maneuver to advance the bill to the Senate floor by any means necessary. Instead of taking a step back and choosing to prioritize the bipartisan budget bills and policy tweaks that would be appropriate for a short session, House Democrats chose to abuse the legislative process further by introducing new measures to rig electoral outcomes favorable to their special interest donors. Oregonians, not the special interests, deserve a voice in this process.  House Republicans will no longer stand for the repeated abuses of the short session by Governor Kate Brown and the majority party. We have maintained that opportunities for compromise exist, but efforts to achieve consensus have been rejected at every turn. As of today, we have reached an impasse. We support the actions of our Republicans in the Senate and we intend to join them in their protest of the blatant disrespect for the legislative process and the voters of Oregon. I am not longer willing to gamble the future of rural Oregon on a rigged process. This isn’t the Oregon way.",8,8,,,,,,,1097784550571494,/story.php?story_fbid=1097784550571494&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-25 17:24:13,I hope you are all enjoying this Spring like day. Thank you for backing our Senators Walk out. I want to remind you to donate to our campaign if you can. Everything donated goes directly to removing Jeff Merkley from the US Senate!! Thank you!! www.romero4oregon.com,11,11,,,,,,,1097748933908389,/story.php?story_fbid=1097748933908389&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-25 16:23:46,,18,1,8,,1,1,7,6,1097721193911163,/story.php?story_fbid=1097721193911163&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon,State Representative Christine Drazan",State Representative Christine Drazan,2020-02-25 14:03:14,#TRUTHOregonians deserve the right to vote on cap and trade.,7,7,,,,,,,1097691440580805,/story.php?story_fbid=1097691440580805&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-25 15:07:27,,1,1,,,,,,,143464353498473,/events/143464353498473?view=permalink&id=143464356831806
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-25 13:32:43,Let's support Oregon's Senators. 🇺🇸,5,5,,,,,,,1097636843919598,/story.php?story_fbid=1097636843919598&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-25 13:00:42,Good to see the House Republicans supporting the Senate Republicans 🇺🇸,4,3,,1,,,,,1097619067254709,/story.php?story_fbid=1097619067254709&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-25 12:55:07,Note the anger. She also said Bullet when she meant to say ballot. She sure likes the word 'look'.,24,11,4,2,,1,6,14,1097615257255090,/story.php?story_fbid=1097615257255090&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-25 12:12:25,Thank you Oregon Senators! We are very proud and so very thankful! Enjoy your walkabout! 🇺🇸,18,10,,8,,,,,1097590397257576,/story.php?story_fbid=1097590397257576&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-25 11:59:39,As it should be!,24,16,,8,,,,1,1097582597258356,/story.php?story_fbid=1097582597258356&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-25 11:50:35,Yes!,12,12,,,,,,,1097577270592222,/story.php?story_fbid=1097577270592222&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-25 11:49:31,Thank you Senators! We support you and have your backs.,25,20,,5,,,,,1097576557258960,/story.php?story_fbid=1097576557258960&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-25 11:48:27,"Again, this goes back to personal responsibility. You benefit from you education, so you pay for the cost. Simple math.",34,26,,8,,,,5,1097575880592361,/story.php?story_fbid=1097575880592361&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-25 11:46:38,Taxed to death in Oregon!,14,5,,,,3,6,,1097573437259272,/story.php?story_fbid=1097573437259272&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon,OWFT 2020 Public",OWFT 2020 Public,2020-02-24 08:31:36,OWFT endorsed Paul Romero’s interview on KWRO. 🇺🇸🇺🇸🇺🇸🇺🇸 https://1drv.ms/u/s!AkM-vCj-WPGGuUTPvPEF0Pk82HgZ,20,18,,2,,,,,1096840413999241,/story.php?story_fbid=1096840413999241&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-24 12:37:59,This has to stop!,22,3,,,4,,15,6,1096837233999559,/story.php?story_fbid=1096837233999559&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon,Stop Fed Ed National Campaign",Stop Fed Ed National Campaign,2020-02-09 09:08:07,This is just wrong on so many levels...Ask yourself ... is it your government’s right or your parental rights to direct YOUR child’s Social/Emotional Learning?  Parents it’s happening and is mandated...do you know what values and beliefs the government schools are instilling in your child daily?,,,,,,,,,1096184680731481,/story.php?story_fbid=1096184680731481&id=203008573382434
"Paul Joseph Romero Jr. for Congress, US Senator, Oregon",,2020-02-23 17:14:08,"Great event in last night in Oregon City. I attended the Clackamas County Republican's Lincoln Dinner. Saw many fellow Patriots, made some new friends and listened to many speakers and great ideas! 🇺🇸🇺🇸🇺🇸",19,18,,1,,,,,1096235757393040,/story.php?story_fbid=1096235757393040&id=203008573382434
